Date,Index,DJIA
2016-07-14,208.301613,174.853363
2016-07-15,207.601333,174.949168
2016-07-18,208.636302,175.105065
2016-07-19,208.261575,175.350341
2016-07-20,209.033883,175.690668
2016-07-21,208.385371,174.955593
2016-07-22,208.332423,175.462209
2016-07-25,206.793899,174.727229
2016-07-26,206.586803,174.544783
2016-07-27,211.963055,174.529855
2016-07-28,214.344407,174.380383
2016-07-29,214.593237,174.152586
2016-08-01,216.711569,173.890585
2016-08-02,214.584725,173.03325
2016-08-03,215.439832,173.422802
2016-08-04,215.913251,173.39493
2016-08-05,218.307032,175.204082
2016-08-08,219.14734,175.069539
2016-08-09,219.659289,175.105065
2016-08-10,218.668816,174.751794
2016-08-11,219.398383,175.865366
2016-08-12,219.180169,175.515308
2016-08-15,220.586573,176.078235
2016-08-16,219.847421,175.284298
2016-08-17,219.986798,175.491404
2016-08-18,220.360613,175.715895
2016-08-19,219.469718,175.289495
2016-08-22,218.889965,175.070767
2016-08-23,219.497072,175.239702
2016-08-24,217.661051,174.617818
2016-08-25,217.494187,174.305364
2016-08-26,217.913577,173.804512
2016-08-29,218.089116,174.82105
2016-08-30,216.995727,174.361014
2016-08-31,216.901029,173.856288
2016-09-01,217.810233,174.030325
2016-09-02,218.967456,174.716836
2016-09-06,220.701442,175.152967
2016-09-07,220.947531,175.039777
2016-09-08,219.25377,174.602984
2016-09-09,214.127205,170.876024
2016-09-12,218.118649,173.140016
2016-09-13,217.620893,170.699341
2016-09-14,220.530572,170.397186
2016-09-15,224.627319,172.076236
2016-09-16,224.376363,171.238364
2016-09-19,223.361362,171.204067
2016-09-20,224.256926,171.296566
2016-09-21,226.087261,172.843624
2016-09-22,228.721767,173.776734
2016-09-23,226.862288,172.538917
2016-09-26,225.865046,170.964648
2016-09-27,227.268975,172.225708
2016-09-28,229.153489,173.273897
2016-09-29,226.482811,171.424023
2016-09-30,228.344778,172.980151
2016-10-03,227.987702,172.467111
2016-10-04,227.754005,171.660229
2016-10-05,229.375261,172.723914
2016-10-06,229.638141,172.605528
2016-10-07,229.431859,172.340882
2016-10-10,231.688776,173.177525
2016-10-11,229.023602,171.284283
2016-10-12,229.989927,171.431109
2016-10-13,228.876963,171.003481
2016-10-14,228.942004,171.37612
2016-10-17,228.205326,170.885
2016-10-18,229.226909,171.598721
2016-10-19,229.148566,171.983076
2016-10-20,228.436687,171.602595
2016-10-21,228.415245,171.445376
2016-10-24,230.950672,172.175915
2016-10-25,231.148729,171.667977
2016-10-26,228.612529,171.951992
2016-10-27,227.561636,171.671851
2016-10-28,223.084819,171.591635
2016-10-31,223.605963,171.414291
2016-11-01,221.170925,170.4192
2016-11-02,218.936214,169.687338
2016-11-03,217.07474,169.413622
2016-11-04,214.951521,169.01311
2016-11-07,220.41295,172.521438
2016-11-08,221.430991,173.212484
2016-11-09,222.379905,175.640214
2016-11-10,218.877949,177.70173
2016-11-11,218.859935,178.077582
2016-11-14,214.785729,178.276278
2016-11-15,217.453689,178.78998
2016-11-16,219.416684,178.271082
2016-11-17,220.578541,178.608196
2016-11-18,220.393503,178.269098
2016-11-21,223.862427,179.107725
2016-11-22,224.400891,179.742459
2016-11-23,223.697023,180.302836
2016-11-25,224.364017,180.954388
2016-11-28,222.564865,180.441914
2016-11-29,222.278065,180.665838
2016-11-30,220.741687,180.684545
2016-12-01,219.268716,181.330334
2016-12-02,219.575595,181.127102
2016-12-05,221.333049,181.560021
2016-12-06,222.271924,181.895812
2016-12-07,224.752373,184.709882
2016-12-08,225.983842,185.325814
2016-12-09,227.62347,186.667845
2016-12-12,226.501355,187.041807
2016-12-13,229.363186,188.126278
2016-12-14,228.271048,187.004958
2016-12-15,228.724629,187.569114
2016-12-16,227.85194,187.485686
2016-12-19,228.698597,187.860309
2016-12-20,230.116769,188.725392
2016-12-21,229.694351,188.416812
2016-12-22,228.550649,188.198746
2016-12-23,228.675001,188.339809
2016-12-27,230.172669,188.445912
2016-12-28,229.360223,187.393754
2016-12-29,228.753821,187.262424
2016-12-30,226.658267,186.722172
